FNN,16,2e-05,0.9,16,",",334,54,65,323,0.8567639257294429,0.8324742268041238,0.8608247422680413,0.8444444444444444,0.6935777572626768,0.8466494845360825,0.9033264606677514,0.90268625783824
FNN,16,2e-05,0.9,32,",",325,63,74,314,0.8328912466843501,0.8092783505154639,0.8376288659793815,0.8209150326797385,0.6471673497135013,0.8234536082474226,0.8817869761738164,0.884020618556701
FNN,16,2e-05,0.9,64,",",326,62,72,316,0.8359788359788359,0.8144329896907216,0.8402061855670103,0.825065274151436,0.6548567081692704,0.8273195876288659,0.881923954790715,0.8834161441173344
FNN,16,0.0002,0.9,16,",",334,54,68,320,0.8556149732620321,0.8247422680412371,0.8608247422680413,0.8398950131233596,0.6860137318139602,0.8427835051546392,0.9003523176030288,0.8988202784567967
FNN,16,0.0002,0.9,32,",",324,64,58,330,0.8375634517766497,0.8505154639175257,0.8350515463917526,0.8439897698209718,0.6856489957742403,0.8427835051546392,0.9129052151611035,0.910378361143586
FNN,16,0.0002,0.9,64,",",336,52,55,333,0.8649350649350649,0.8582474226804123,0.865979381443299,0.8615782664941786,0.7242484533873939,0.8621134020618557,0.9225741524724984,0.9202757997661813
FNN,16,0.002,0.9,16,",",339,49,52,336,0.8727272727272727,0.865979381443299,0.8737113402061856,0.869340232858991,0.7397128331750251,0.8698453608247423,0.9331776282297981,0.9325512806887022
FNN,16,0.002,0.9,32,",",337,51,40,348,0.8721804511278195,0.8969072164948454,0.8685567010309279,0.8843710292249047,0.7657717245613941,0.8827319587628866,0.9387413338423545,0.9420767350409183
FNN,16,0.002,0.9,64,",",304,84,28,360,0.8108108108108109,0.9278350515463918,0.7835051546391752,0.8653846153846154,0.7188670126177878,0.8556701030927835,0.9368506057940559,0.9442820703581678
FNN,32,2e-05,0.9,16,",",335,53,72,316,0.8563685636856369,0.8144329896907216,0.8634020618556701,0.8348745046235139,0.6786492301903454,0.8389175257731959,0.9030586166060913,0.9025799766181315
FNN,32,2e-05,0.9,32,",",328,60,59,329,0.8457583547557841,0.8479381443298969,0.845360824742268,0.8468468468468469,0.693301271729272,0.8466494845360825,0.9085161494903932,0.9074622701668615
FNN,32,2e-05,0.9,64,",",325,63,72,316,0.8337730870712401,0.8144329896907216,0.8376288659793815,0.8239895697522817,0.6522373469997547,0.8260309278350515,0.885982905473099,0.8879330959719418
FNN,32,0.0002,0.9,16,",",328,60,64,324,0.84375,0.8350515463917526,0.845360824742268,0.8393782383419689,0.6804485315449161,0.8402061855670103,0.894229913917339,0.8946553831437984
FNN,32,0.0002,0.9,32,",",333,55,58,330,0.8571428571428571,0.8505154639175257,0.8582474226804123,0.8538163001293662,0.7087840735997627,0.854381443298969,0.9069864049550235,0.9050178021043681
